fund_name,category,fund_house,scheme_id,stock_name,sector,allocation_percent,value,change_3m_percent,change_6m_percent,change_1y_percent,scrape_date,source
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Metropolis Healthcare Ltd.,Healthcare,0.91,16.52 Cr,1.36,1.48,1.2,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Amara Raja Energy & Mobility Ltd,Capital Goods,0.86,15.6 Cr,0.95,1.07,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,LTM Limited,Technology,0.79,14.4 Cr,0.76,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Deepak Nitrite Ltd.,Chemicals,0.74,13.51 Cr,0.85,0.93,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Amber Enterprises India Ltd.,Consumer Discretionary,0.69,12.57 Cr,,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Praj Industries Ltd.,Capital Goods,0.69,12.62 Cr,0.6,0.63,0.91,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Max Financial Services Ltd.,Financial,0.59,10.73 Cr,,,0.49,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Billionbrains Garage Ventures Ltd.,Financial,0.59,10.82 Cr,,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Tata Steel Ltd.,Metals & Mining,0.57,10.47 Cr,,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Brigade Enterprises Ltd.,Construction,0.55,9.95 Cr,,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Thermax Ltd.,Capital Goods,0.55,10.1 Cr,,,,2026-05-12,ETMoney
Sundaram Flexi Cap Fund,Flexi Cap,Sundaram Mutual Fund,42946,Trent Ltd.,Services,0.45,8.17 Cr,,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,HDFC Bank Ltd.,Financial,5.95,216.23 Cr,6.52,7.11,9.55,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,ICICI Bank Ltd.,Financial,5.52,200.39 Cr,4.17,2.13,2.73,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Reliance Industries Ltd.,Energy,4.67,169.6 Cr,4.25,3.92,4.19,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Bharti Airtel Ltd.,Communication,3.58,130.18 Cr,0.43,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Larsen & Toubro Ltd.,Construction,3.48,126.4 Cr,3.3,2.74,3.06,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Axis Bank Ltd.,Financial,3.46,125.87 Cr,3.43,3.58,3.71,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,NTPC Ltd.,Energy,2.69,97.58 Cr,2.18,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Maruti Suzuki India Ltd.,Automobile,2.52,91.73 Cr,2.71,3.23,3.11,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Ambuja Cements Ltd.,Materials,2.31,83.78 Cr,2.76,2.46,2.18,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,ITC Ltd.,Consumer Staples,1.91,69.27 Cr,2.72,2.89,2.49,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Britannia Industries Ltd.,Consumer Staples,1.87,67.85 Cr,1.64,1.49,0.33,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Bajaj Finserv Ltd.,Financial,1.85,67.26 Cr,1.76,3.0,2.91,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Sona BLW Precision Forgings Ltd.,Automobile,1.8,65.34 Cr,1.21,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Sun Pharmaceutical Industries Ltd.,Healthcare,1.75,63.47 Cr,2.31,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,HDFC Life Insurance Co Ltd.,Insurance,1.74,63.15 Cr,1.52,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Samvardhana Motherson International Ltd.,Automobile,1.73,62.72 Cr,1.53,1.37,0.75,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,PNB Housing Finance Ltd.,Financial,1.73,62.73 Cr,1.54,1.49,2.08,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,The Phoenix Mills Ltd.,Construction,1.7,61.8 Cr,0.85,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Infosys Ltd.,Technology,1.69,61.25 Cr,2.59,3.11,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,SBI Life Insurance Company Ltd.,Insurance,1.62,58.93 Cr,1.27,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,JSW Steel Ltd.,Metals & Mining,1.62,59.02 Cr,1.33,1.61,1.75,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Syngene International Ltd.,Healthcare,1.61,58.53 Cr,1.25,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Tata Consultancy Services Ltd.,Technology,1.61,58.44 Cr,2.31,2.58,2.31,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Indusind Bank Ltd.,Financial,1.6,58.16 Cr,1.48,0.9,0.82,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Orient Electric Ltd.,Consumer Discretionary,1.6,58.04 Cr,1.36,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Godrej Consumer Products Ltd.,Consumer Staples,1.53,55.48 Cr,1.72,1.75,2.03,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Adani Ports and Special Economic Zone Ltd.,Services,1.49,54.11 Cr,1.29,1.21,1.2,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Pidilite Industries Ltd.,Chemicals,1.48,53.91 Cr,1.48,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Indus Towers Ltd.,Communication,1.47,53.57 Cr,1.29,1.13,1.29,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,SBI Cards And Payment Services Ltd.,Financial,1.43,51.94 Cr,1.86,2.02,2.78,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Dabur India Ltd.,Consumer Staples,1.41,51.26 Cr,1.45,1.34,1.11,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Page Industries Ltd.,Textiles,1.39,50.44 Cr,0.92,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Graphite India Ltd.,Capital Goods,1.34,48.85 Cr,1.17,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Sobha Ltd.,Construction,1.31,47.58 Cr,1.08,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Bharat Forge Ltd.,Automobile,1.29,47.04 Cr,1.07,0.94,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Emmvee Photovoltaic Power Ltd.,Energy,1.26,45.92 Cr,1.04,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Jindal Steel Ltd.,Metals & Mining,1.25,45.25 Cr,1.15,1.1,0.71,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Bajaj Electricals Ltd.,Consumer Discretionary,1.19,43.36 Cr,0.5,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Bank Of Baroda,Financial,1.19,43.2 Cr,,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Kotak Mahindra Bank Ltd.,Financial,1.16,41.98 Cr,1.54,3.84,4.39,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,The Ramco Cements Ltd.,Materials,1.16,42.07 Cr,1.34,1.33,1.34,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Wipro Ltd.,Technology,1.04,37.64 Cr,1.47,1.24,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Asian Paints Ltd.,Materials,0.96,34.94 Cr,0.99,1.35,0.95,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Oil India Ltd.,Energy,0.88,31.9 Cr,1.18,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Go Digit General Insurance Ltd.,Insurance,0.88,32.08 Cr,1.16,1.24,1.22,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,PI Industries Ltd.,Chemicals,0.84,30.54 Cr,0.48,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Mphasis Ltd.,Technology,0.78,28.45 Cr,0.57,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Greenpanel Industries Ltd.,Materials,0.74,27.05 Cr,0.71,0.98,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,JSW Dulux Ltd.,Materials,0.69,25.13 Cr,0.79,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Nuvoco Vistas Corporation Ltd.,Materials,0.68,24.77 Cr,0.81,1.26,1.08,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,GR Infraprojects Ltd.,Construction,0.64,23.43 Cr,0.64,1.14,1.14,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Metro Brands Ltd.,Consumer Discretionary,0.54,19.63 Cr,1.02,1.48,1.37,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,JK Cement Ltd.,Materials,0.37,13.42 Cr,0.67,1.36,1.66,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,Healthcare Global Enterprises Ltd.,Healthcare,0.16,5.71 Cr,,,,2026-05-12,ETMoney
Tata Flexi Cap Fund,Flexi Cap,Tata Mutual Fund,37919,HDFC Asset Management Company Ltd.,Financial,0.08,2.81 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,ICICI Bank Ltd.,Financial,4.72,9.2 Cr,3.81,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,HDFC Bank Ltd.,Financial,4.69,9.14 Cr,3.16,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Ather Energy Ltd.,Automobile,3.44,6.71 Cr,3.19,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Infosys Ltd.,Technology,3.42,6.67 Cr,4.64,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Multi Commodity Exchange Of India Ltd.,Services,2.98,5.8 Cr,2.89,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,BSE Ltd.,Services,2.98,5.81 Cr,3.14,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Reliance Industries Ltd.,Energy,2.86,5.57 Cr,4.2,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Bharat Electronics Ltd.,Capital Goods,2.81,5.48 Cr,1.99,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Bharti Airtel Ltd.,Communication,2.8,5.46 Cr,3.91,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Fedbank Financial Services Ltd.,Financial,2.8,5.45 Cr,1.12,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Solar Industries India Ltd.,Chemicals,2.71,5.29 Cr,1.59,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Kilburn Engineering Ltd.,Capital Goods,2.71,5.29 Cr,1.7,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Rajratan Global Wire Ltd.,Metals & Mining,2.69,5.24 Cr,2.59,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Hindustan Aeronautics Ltd.,Capital Goods,2.56,5 Cr,2.53,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Brigade Enterprises Ltd.,Construction,2.55,4.97 Cr,2.15,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Bajaj Finance Ltd.,Financial,2.52,4.92 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Aditya Birla Sun Life AMC Ltd.,Financial,2.51,4.89 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Vedanta Ltd.,Metals & Mining,2.43,4.73 Cr,2.81,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Kotak Mahindra Bank Ltd.,Financial,2.42,4.71 Cr,2.11,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Aurobindo Pharma Ltd.,Healthcare,2.4,4.68 Cr,1.93,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Prudent Corporate Advisory Services Ltd.,Financial,2.39,4.66 Cr,1.72,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Larsen & Toubro Ltd.,Construction,2.38,4.64 Cr,3.38,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,One97 Communications Ltd.,Services,2.31,4.5 Cr,2.17,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Nuvama Wealth Management Ltd.,Financial,2.29,4.46 Cr,2.03,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Sandhar Technologies Ltd.,Automobile,2.29,4.46 Cr,1.87,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Natco Pharma Ltd.,Healthcare,2.24,4.36 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Ahluwalia Contracts (India) Ltd.,Construction,2.14,4.16 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Muthoot Finance Ltd.,Financial,2.09,4.06 Cr,2.45,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Mphasis Ltd.,Technology,2.06,4.02 Cr,2.33,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Tata Motors Ltd.,Automobile,2.03,3.95 Cr,2.01,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,IIFL Capital Services Ltd,Financial,1.97,3.85 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Symphony Ltd.,Consumer Discretionary,1.87,3.64 Cr,1.72,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Dr. Reddy's Laboratories Ltd.,Healthcare,1.81,3.53 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,LG Electronics India Ltd.,Consumer Discretionary,1.65,3.22 Cr,2.07,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Latent View Analytics Ltd.,Technology,1.64,3.2 Cr,1.85,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,LTM Limited,Technology,1.44,2.8 Cr,2.75,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,State Bank of India,Financial,1.44,2.8 Cr,2.8,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Oil India Ltd.,Energy,1.36,2.66 Cr,,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,TVS Motor Company Ltd.,Automobile,0.66,1.29 Cr,2.24,,,2026-05-12,ETMoney
The Wealth Company Flexi Cap Fund,Flexi Cap,The Wealth Company Mutual Fund,45827,Maruti Suzuki India Ltd.,Automobile,0.46,89.83L,1.98,,,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Bajaj Finance Ltd.,Financial,6.36,"1,410 Cr",6.14,6.5,6.24,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,ICICI Bank Ltd.,Financial,6.23,"1,381 Cr",6.11,6.12,6.69,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Eternal Ltd.,Services,5.62,"1,246 Cr",5.29,5.73,3.55,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,HDFC Bank Ltd.,Financial,5.39,"1,194 Cr",6.32,6.08,6.44,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Titan Company Ltd.,Consumer Discretionary,4.05,897.86 Cr,3.4,2.61,2.5,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Avenue Supermarts Ltd.,Services,3.97,880.14 Cr,2.94,3.87,3.67,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Kotak Mahindra Bank Ltd.,Financial,3.59,796.72 Cr,3.81,3.58,4.16,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Bharti Airtel Ltd.,Communication,3.2,710.45 Cr,3.01,2.7,2.45,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Info Edge (India) Ltd.,Services,3.13,693.69 Cr,3.75,3.65,3.57,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Dixon Technologies (India) Ltd.,Capital Goods,3.08,682.04 Cr,2.55,3.19,2.56,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Persistent Systems Ltd.,Technology,2.97,659.04 Cr,3.57,2.72,2.29,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Coforge Ltd.,Technology,2.9,643.15 Cr,2.94,2.89,3.14,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,LTM Limited,Technology,2.63,583.44 Cr,3.34,3.05,3.33,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Trent Ltd.,Services,2.42,536.8 Cr,2.26,2.46,2.84,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Eicher Motors Ltd.,Automobile,2.22,491.4 Cr,2.05,1.94,1.51,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Mahindra & Mahindra Ltd.,Automobile,2.2,487.6 Cr,1.68,1.21,,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Maruti Suzuki India Ltd.,Automobile,2.19,485.02 Cr,2.32,2.26,2.4,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Polycab India Ltd.,Capital Goods,1.89,418.9 Cr,1.53,1.5,1.17,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Astral Ltd.,Materials,1.85,409.92 Cr,1.79,1.76,1.61,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Global Health Ltd.,Healthcare,1.72,381.6 Cr,1.62,1.6,1.28,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Ajanta Pharma Ltd.,Healthcare,1.7,376.72 Cr,1.57,1.35,1.41,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Dr. Lal Pathlabs Ltd.,Healthcare,1.58,350.03 Cr,1.43,1.49,1.33,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Torrent Pharmaceuticals Ltd.,Healthcare,1.31,289.31 Cr,1.12,1.06,1.09,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Divi's Laboratories Ltd.,Healthcare,1.24,275.7 Cr,1.01,0.9,0.99,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Nestle India Ltd.,Consumer Staples,1.17,259.73 Cr,1.1,1.08,1.2,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Asian Paints Ltd.,Materials,1.09,240.73 Cr,1.13,1.06,1.25,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Marico Ltd.,Consumer Staples,1.09,241.49 Cr,1.08,1.0,1.07,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Pidilite Industries Ltd.,Chemicals,1.07,237.99 Cr,1.03,1.01,1.04,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Havells India Ltd.,Capital Goods,1.05,233.23 Cr,1.08,1.13,1.21,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,AU Small Finance Bank Ltd.,Financial,1.04,231.02 Cr,0.92,0.69,1.11,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,PI Industries Ltd.,Chemicals,1.02,226.68 Cr,1.05,1.13,1.2,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,CG Power and Industrial Solutions Ltd.,Capital Goods,1.0,220.82 Cr,0.72,0.8,0.64,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Grindwell Norton Ltd.,Metals & Mining,0.98,218.26 Cr,0.93,0.93,0.83,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Berger Paints India Ltd.,Materials,0.98,217.45 Cr,0.99,1.03,1.13,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Poly Medicure Ltd.,Healthcare,0.95,211.69 Cr,0.98,1.08,1.36,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Affle 3I Ltd.,Technology,0.94,207.78 Cr,0.87,0.51,,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Ipca Laboratories Ltd.,Healthcare,0.86,189.83 Cr,0.8,0.81,0.95,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Aavas Financiers Ltd.,Financial,0.79,176.17 Cr,0.73,0.81,1.06,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Shree Cement Ltd.,Materials,0.78,173.84 Cr,0.91,1.01,1.36,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Schaeffler India Ltd.,Capital Goods,0.72,160.52 Cr,0.81,0.94,1.07,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Indiamart Intermesh Ltd.,Services,0.71,157.77 Cr,0.68,0.72,0.77,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,3M India Ltd.,Consumer Staples,0.7,155.17 Cr,0.78,0.69,0.79,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Jubilant FoodWorks Ltd.,Services,0.69,153.75 Cr,0.81,0.9,0.93,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Motherson Sumi Wiring India Ltd.,Automobile,0.65,144.59 Cr,0.96,0.93,0.98,2026-05-12,ETMoney
UTI Flexi Cap Fund,Flexi Cap,UTI Mutual Fund,32026,Gland Pharma Ltd.,Healthcare,0.62,138.01 Cr,0.55,0.62,0.53,2026-05-12,ETMoney
